id,name,source,prescription_required,retail_price,discounted_price,manufacturer,quantity,packaging_form,salts,salts_encoded,packaging_encoded,manufacturer_encoded,quantity_numeric,retail_price_scaled,discounted_price_scaled,text_representation,cluster_id,pca_x,pca_y
source_1-176604,risdone plus tablet 10s,source_1,True,85.0,74.8,intas pharmaceuticals ltd,10,Strip | Tablet,risperidone-3mg + trihexyphenidyl-2mg,681,42,126,10.0,-0.07612676441599474,-0.07592240571525796,risdone plus tablet 10s risperidone-3mg + trihexyphenidyl-2mg Strip | Tablet,1,-0.14145643,0.17863478
source_5-31158,risdone plus tablet 10s,source_5,True,85.0,69.7,intas pharmaceuticals ltd,10 Tablet(s) in a Strip,STRIP,risperidone 3 mg+trihexyphenidyl 2 mg,663,38,126,10.0,-0.07612676441599474,-0.08556397350143799,risdone plus tablet 10s risperidone 3 mg+trihexyphenidyl 2 mg STRIP,1,-0.12816922,0.16053624
source_6-223432,risdone suspension 60ml,source_6,True,130.37,130.37,intas pharmaceuticals ltd,60ml Oral Liquid in Bottle,BOTTLE,risperidone(1.0 mg),669,2,126,60.0,-0.016828844688089695,0.029132873084354877,risdone suspension 60ml risperidone(1.0 mg) BOTTLE,0,0.2926958,-0.15289186
source_3-6904,risdone syp 60ml,source_3,True,148.43,126.17,intas pharmaceuticals ltd,60,Bottle SYRUP,risperidone 1 mg,657,6,126,60.0,0.006775308503137217,0.021192758436912477,risdone syp 60ml risperidone 1 mg Bottle SYRUP,0,0.15866853,-0.14068061
source_6-172175,neovec 10mg dry vial of 1 powder for injection,source_6,True,109.5,96.36,neon laboratories ltd,1 Powder For Injection(s) in Dry Vial,DRY VIAL,vecuronium(10.0 mg),722,30,185,1.0,-0.04410562636588071,-0.035163150525053664,neovec 10mg dry vial of 1 powder for injection vecuronium(10.0 mg) DRY VIAL,2,0.39796036,-0.05078994
source_4-4074,neovec 10mg injection,source_4,True,122.75,104.0,neon laboratories ltd,1 VIAL(s),VIAL,vecuronium bromide,721,51,185,1.0,-0.026788072114288432,-0.020719703880658448,neovec 10mg injection vecuronium bromide VIAL,2,0.38887483,0.022412593
source_6-172176,neovec 20mg injection,source_6,True,473.0,416.24,neon laboratories ltd,20ml Injection,INJECTION,vecuronium bromide,721,31,185,20.0,0.4309835034796886,0.569571105052059,neovec 20mg injection vecuronium bromide INJECTION,2,0.39048398,-0.02394316
source_1-142250,neovec20mg inj,source_1,True,520.0,457.6,neon laboratories ltd,1,Vial | Injection,vecuronium-20mg,724,54,185,1.0,0.4924118091268461,0.6477623292944917,neovec20mg inj vecuronium-20mg Vial | Injection,2,0.3905435,-0.02273279
source_6-172177,neovec 4mg ampoule of 1 powder for injection,source_6,True,90.5,76.92,neon laboratories ltd,1 Powder For Injection(s) in Ampoule,AMPOULE,vecuronium(4.0 mg),723,0,185,1.0,-0.06893834567005076,-0.07191453832178703,neovec 4mg ampoule of 1 powder for injection vecuronium(4.0 mg) AMPOULE,2,0.42593616,0.0025602474
source_2-82906,neovec 4mg injection,source_2,True,135.0,110.7,neon laboratories ltd,4,injection,vecuronium 4mg,720,56,185,4.0,-0.010777503089231418,-0.008053330514500339,neovec 4mg injection vecuronium 4mg injection,2,0.3677239,-0.024262046
source_6-184554,oflomac 03 ee drops 5ml,source_6,True,19.05,19.05,macleods pharmaceuticals,5ml Eye/Ear Drop in Bottle,BOTTLE,ofloxacin(0.3 %) + dexamethasone(0.1 %),525,2,151,5.0,-0.16232244010599556,-0.1813179751426183,oflomac 03 ee drops 5ml ofloxacin(0.3 %) + dexamethasone(0.1 %) BOTTLE,0,0.3533461,0.040019497
source_6-184555,oflomac 100mg strip of 10 tablets,source_6,True,50.6,44.53,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(100.0 mg),526,38,151,10.0,-0.1210870562088079,-0.13314794628146778,oflomac 100mg strip of 10 tablets ofloxacin(100.0 mg) STRIP,1,0.13833319,0.31661233
source_3-5750,oflomac 100mg tab 1x10,source_3,True,50.6,43.01,macleods pharmaceuticals pvt ltd,10,Strip,ofloxacin 100 mg,514,39,153,10.0,-0.1210870562088079,-0.1360215115824469,oflomac 100mg tab 1x10 ofloxacin 100 mg Strip,1,0.059843794,0.3359913
source_7-215015,oflomac 100 tablet,source_7,True,61.05,52.92,macleods pharmaceuticals pvt ltd,10.0 tablets in 1 strip,strip,ofloxacin (100mg),507,57,153,10.0,-0.10742906059151436,-0.11728662202145784,oflomac 100 tablet ofloxacin (100mg) strip,1,0.0867332,0.31944305
source_1-149269,oflomac 100 tablet 10s,source_1,True,61.0,53.7,macleods pharmaceuticals ltd,10,Strip | Tablet,ofloxacin-100mg,538,42,152,10.0,-0.10749440985284113,-0.11581202930121855,oflomac 100 tablet 10s ofloxacin-100mg Strip | Tablet,1,0.0868501,0.33435327
source_7-215016,oflomac 200mg infusion,source_7,True,137.5,119.7,macleods pharmaceuticals pvt ltd,100.0 ml in 1 bottle,bottle,ofloxacin (200mg),509,55,153,100.0,-0.007510040022893253,0.00896120087287622,oflomac 200mg infusion ofloxacin (200mg) bottle,0,0.4561136,0.038747966
source_6-184556,oflomac 200mg strip of 10 tablets,source_6,True,88.5,80.53,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(200.0 mg),530,38,151,10.0,-0.0715523161231213,-0.06508982073196154,oflomac 200mg strip of 10 tablets ofloxacin(200.0 mg) STRIP,1,0.13055453,0.2945003
source_7-215017,oflomac 200 tablet,source_7,True,88.5,69.3,macleods pharmaceuticals pvt ltd,10.0 tablets in 1 strip,strip,ofloxacin (200mg),509,57,153,10.0,-0.0715523161231213,-0.08632017489643252,oflomac 200 tablet ofloxacin (200mg) strip,1,0.08666117,0.29403877
source_1-149270,oflomac 200 tablet 10s,source_1,True,88.5,77.9,macleods pharmaceuticals ltd,10,Strip | Tablet,ofloxacin-200mg,540,42,152,10.0,-0.0715523161231213,-0.07006184490405046,oflomac 200 tablet 10s ofloxacin-200mg Strip | Tablet,1,0.087107934,0.31979725
source_6-184557,oflomac 300mg strip of 10 tablets,source_6,True,146.3,130.21,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(300.0 mg),533,38,151,10.0,0.003991429970617105,0.028830392526357076,oflomac 300mg strip of 10 tablets ofloxacin(300.0 mg) STRIP,1,0.14421752,0.28628924
source_2-88887,oflomac 300 tablet,source_2,True,110.0,90.2,macleods pharmaceuticals pvt ltd,300,strip,ofloxacin 300mg,519,57,153,300.0,-0.04345213375261307,-0.046808652007969166,oflomac 300 tablet ofloxacin 300mg strip,1,0.11177031,0.27930722
source_1-149271,oflomac 300 tablet 10s,source_1,True,146.0,128.5,macleods pharmaceuticals ltd,10,Strip | Tablet,ofloxacin-300mg,544,42,152,10.0,0.00359933440265651,0.025597631562755515,oflomac 300 tablet 10s ofloxacin-300mg Strip | Tablet,1,0.0948087,0.31184164
source_6-184558,oflomac 400mg strip of 10 tablets,source_6,True,139.7,122.94,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(400.0 mg),534,38,151,10.0,-0.004634672524515682,0.01508643217233177,oflomac 400mg strip of 10 tablets ofloxacin(400.0 mg) STRIP,1,0.1413644,0.28484407
source_3-5751,oflomac 400mg tab 1x10,source_3,True,153.0,130.05,macleods pharmaceuticals pvt ltd,10,Strip,ofloxacin 400 mg,520,39,153,10.0,0.012748230988403374,0.028527911968359278,oflomac 400mg tab 1x10 ofloxacin 400 mg Strip,1,0.07491144,0.31319368
source_2-88888,oflomac 400 tablet,source_2,True,127.0,104.14,macleods pharmaceuticals pvt ltd,400,strip,ofloxacin 400mg,521,57,153,400.0,-0.02123338490151355,-0.02045503339241037,oflomac 400 tablet ofloxacin 400mg strip,1,0.11324334,0.2806934
source_1-149272,oflomac 400 tablet 10s,source_1,True,184.5,162.4,macleods pharmaceuticals ltd,10,Strip | Tablet,ofloxacin-400mg,545,42,152,10.0,0.053918265624264265,0.08968569978854056,oflomac 400 tablet 10s ofloxacin-400mg Strip | Tablet,1,0.09525928,0.30866027
source_1-149273,oflomac 50 oral solution 60 ml,source_1,True,72.5,63.8,macleods pharmaceuticals ltd,60,Bottle | Oral Solution,ofloxacin-50mg,546,18,152,60.0,-0.09246407974768556,-0.09671794407760709,oflomac 50 oral solution 60 ml ofloxacin-50mg Bottle | Oral Solution,0,0.36330137,0.024458453
source_1-149274,oflomac cx 100dt tablet 10s,source_1,True,70.0,61.6,macleods pharmaceuticals ltd,10,Strip | Tablet,cefixime-100mg + ofloxacin-100mg,176,42,152,10.0,-0.09573154281402373,-0.1008770517500769,oflomac cx 100dt tablet 10s cefixime-100mg + ofloxacin-100mg Strip | Tablet,1,0.07257631,0.27123004
source_7-215020,oflomac cx 100mg100mg tablet dt,source_7,True,77.0,74.7,macleods pharmaceuticals pvt ltd,10.0 tablet dt in 1 strip,strip,cefixime (100mg) + ofloxacin (100mg),171,57,153,10.0,-0.08658264622827687,-0.07611145606400657,oflomac cx 100mg100mg tablet dt cefixime (100mg) + ofloxacin (100mg) strip,1,0.049937006,0.23448649
source_6-184559,oflomac cx 100mg dt strip of 10 tablets,source_6,True,88.5,77.88,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(100.0 mg) + cefixime(100.0 mg),527,38,151,10.0,-0.0715523161231213,-0.0700996549738002,oflomac cx 100mg dt strip of 10 tablets ofloxacin(100.0 mg) + cefixime(100.0 mg) STRIP,1,0.14287713,0.2379844
source_2-88889,oflomac cx 200 mg200 mg tablet,source_2,True,145.0,118.9,macleods pharmaceuticals pvt ltd,200,strip,"cefixime 200mg,ofloxacin 200mg",174,57,153,200.0,0.002292349176121244,0.0074487980828871975,"oflomac cx 200 mg200 mg tablet cefixime 200mg,ofloxacin 200mg strip",1,0.110405765,0.21547915
source_6-184560,oflomac cx 200mg strip of 10 tablets,source_6,True,192.0,192.0,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,cefixime(200.0 mg) + ofloxacin(200.0 mg),175,38,151,10.0,0.06372065482327877,0.14564460301813456,oflomac cx 200mg strip of 10 tablets cefixime(200.0 mg) + ofloxacin(200.0 mg) STRIP,1,0.1578716,0.22390462
source_6-184561,oflomac cx bottle of 30ml dry syrup,source_6,True,43.6,38.37,macleods pharmaceuticals,30ml Dry Syrup in Bottle,BOTTLE,cefixime + ofloxacin,173,2,151,30.0,-0.13023595279455477,-0.1447934477643833,oflomac cx bottle of 30ml dry syrup cefixime + ofloxacin BOTTLE,0,0.4572225,-0.07545344
source_7-215022,oflomac cx dry syrup,source_7,True,46.0,44.6,macleods pharmaceuticals pvt ltd,30.0 ml in 1 bottle,bottle,cefixime (50mg/5ml) + ofloxacin (50mg/5ml),172,55,153,30.0,-0.12709918825087013,-0.13301561103734372,oflomac cx dry syrup cefixime (50mg/5ml) + ofloxacin (50mg/5ml) bottle,0,0.32028165,-0.096316874
source_6-184562,oflomac dx bottle of 5ml eyeear drops,source_6,True,7.51,7.51,macleods pharmaceuticals,5ml Eye/Ear Drop in Bottle,BOTTLE,ofloxacin(0.3 %) + dexamethasone(0.1 %),525,2,151,5.0,-0.17740504962021253,-0.20313438538821002,oflomac dx bottle of 5ml eyeear drops ofloxacin(0.3 %) + dexamethasone(0.1 %) BOTTLE,0,0.37319744,-0.051865358
source_7-215023,oflomac dx eyeear drops,source_7,True,7.51,7.3,macleods pharmaceuticals pvt ltd,5.0 ml in 1 packet,bottle,ofloxacin (0.3%) + dexamethasone (0.1%),506,55,153,5.0,-0.17740504962021253,-0.20353139112058213,oflomac dx eyeear drops ofloxacin (0.3%) + dexamethasone (0.1%) bottle,0,0.36080196,-0.025707684
source_1-149275,oflomac eyeear drops,source_1,True,19.05,16.764,macleods pharmaceuticals ltd,5,Bottle | Eye/Ear Drops,ofloxacin-0.3%w/v,537,10,152,5.0,-0.16232244010599556,-0.18563966611501195,oflomac eyeear drops ofloxacin-0.3%w/v Bottle | Eye/Ear Drops,0,0.40003213,-0.007250319
source_6-184563,oflomac forte bottle of 30ml oral solution,source_6,True,71.25,62.7,macleods pharmaceuticals,30ml Oral Solution in Bottle,BOTTLE,ofloxacin(100.0 mg/5ml),528,2,151,30.0,-0.09409781128085465,-0.09879749791384199,oflomac forte bottle of 30ml oral solution ofloxacin(100.0 mg/5ml) BOTTLE,0,0.40535936,0.025242645
source_1-149276,oflomac forte oral solution 30 ml,source_1,True,71.0,62.5,macleods pharmaceuticals ltd,30,Bottle | Oral Solution,ofloxacin-100mg,538,18,152,30.0,-0.09442455758748847,-0.09917559861133925,oflomac forte oral solution 30 ml ofloxacin-100mg Bottle | Oral Solution,0,0.36277008,0.06666927
source_1-149277,oflomac forte oral solution 60 ml,source_1,True,156.5,137.7,macleods pharmaceuticals ltd,60,Bottle | Oral Solution,ofloxacin-100mg,538,18,152,60.0,0.017322679281276808,0.04299026364762931,oflomac forte oral solution 60 ml ofloxacin-100mg Bottle | Oral Solution,0,0.3695026,0.058519255
source_6-184564,oflomac injection 100ml,source_6,True,125.4,106.59,macleods pharmaceuticals,100ml Infusion in Bottle,BOTTLE,ofloxacin(200.0 mg),530,2,151,100.0,-0.023324561263969968,-0.015823299848068965,oflomac injection 100ml ofloxacin(200.0 mg) BOTTLE,2,0.4988466,0.0041058077
source_1-149278,oflomac iv 100ml,source_1,True,137.5,121.0,macleods pharmaceuticals ltd,100,Bottle | Infusion,ofloxacin-200mg + sodium chloride-0.9g,542,11,152,100.0,-0.007510040022893253,0.011418855406608384,oflomac iv 100ml ofloxacin-200mg + sodium chloride-0.9g Bottle | Infusion,0,0.38183063,0.022275366
source_7-215027,oflomac iv 200mg infusion,source_7,True,79.0,76.6,macleods pharmaceuticals pvt ltd,200.0 ml in 1 bottle,bottle,ofloxacin (200mg),509,55,153,200.0,-0.08396867577520634,-0.07251949943778264,oflomac iv 200mg infusion ofloxacin (200mg) bottle,0,0.45861533,0.050224707
source_6-184565,oflomac m bottle of 30ml suspension,source_6,True,45.68,45.68,macleods pharmaceuticals,30ml Suspension in Bottle,BOTTLE,ofloxacin(50.0 mg/5ml) + metronidazole(100.0 mg/5ml),536,2,151,30.0,-0.1275174235233614,-0.13097386727085855,oflomac m bottle of 30ml suspension ofloxacin(50.0 mg/5ml) + metronidazole(100.0 mg/5ml) BOTTLE,0,0.4221486,-0.066107914
source_6-184566,oflomac m bottle of 60ml suspension,source_6,True,62.7,55.18,macleods pharmaceuticals,60ml Suspension in Bottle,BOTTLE,ofloxacin(50.0 mg/5ml) + metronidazole(100.0 mg/5ml),536,2,151,60.0,-0.10527253496773117,-0.11301408413973885,oflomac m bottle of 60ml suspension ofloxacin(50.0 mg/5ml) + metronidazole(100.0 mg/5ml) BOTTLE,0,0.42659208,-0.07806524
source_7-215028,oflomacm forte suspension,source_7,True,88.25,78.3,macleods pharmaceuticals pvt ltd,60.0 ml in 1 bottle,bottle,ofloxacin (100mg/5ml) + metronidazole (200mg/5ml),508,55,153,60.0,-0.07187906242975511,-0.06930564350905596,oflomacm forte suspension ofloxacin (100mg/5ml) + metronidazole (200mg/5ml) bottle,0,0.40884584,-0.05168527
source_6-184567,oflomac m forte suspension 30ml,source_6,True,46.18,46.18,macleods pharmaceuticals,30ml Suspension in Bottle,BOTTLE,ofloxacin(100.0 mg/5ml) + metronidazole(200.0 mg/5ml),529,2,151,30.0,-0.12686393091009376,-0.13002861552711542,oflomac m forte suspension 30ml ofloxacin(100.0 mg/5ml) + metronidazole(200.0 mg/5ml) BOTTLE,0,0.38960096,-0.046834286
source_1-149279,oflomacm forte suspension 60 ml,source_1,True,88.0,77.4,macleods pharmaceuticals ltd,60,Bottle | Suspension,metronidazole-200mg + ofloxacin-100mg,469,23,152,60.0,-0.07220580873638893,-0.0710070966477936,oflomacm forte suspension 60 ml metronidazole-200mg + ofloxacin-100mg Bottle | Suspension,0,0.40398788,-0.094041534
source_6-184568,oflomac m forte suspension 60ml,source_6,True,88.25,77.66,macleods pharmaceuticals,60ml Suspension in Bottle,BOTTLE,ofloxacin(100.0 mg/5ml) + metronidazole(200.0 mg/5ml),529,2,151,60.0,-0.07187906242975511,-0.07051556574104718,oflomac m forte suspension 60ml ofloxacin(100.0 mg/5ml) + metronidazole(200.0 mg/5ml) BOTTLE,0,0.3958426,-0.05308805
source_1-149280,oflomac m forte syrup 30 ml,source_1,True,80.0,70.4,macleods pharmaceuticals ltd,30,Bottle | Syrup,"ofloxacin-100mg,metronidazole",539,24,152,30.0,-0.08266169054867106,-0.08424062106019758,"oflomac m forte syrup 30 ml ofloxacin-100mg,metronidazole Bottle | Syrup",0,0.33382037,-0.052528013
source_7-215029,oflomacm suspension,source_7,True,62.7,54.9,macleods pharmaceuticals pvt ltd,60.0 ml in 1 bottle,bottle,ofloxacin (50mg/5ml) + metronidazole (100mg/5ml),511,55,153,60.0,-0.10527253496773117,-0.11354342511623501,oflomacm suspension ofloxacin (50mg/5ml) + metronidazole (100mg/5ml) bottle,0,0.41790095,-0.061326116
source_1-149281,oflomacm suspension 30 ml,source_1,True,62.5,55.0,macleods pharmaceuticals ltd,30,Bottle | Suspension,metronidazole-100mg + ofloxacin-50mg,468,23,152,30.0,-0.10553393201303822,-0.11335437476748637,oflomacm suspension 30 ml metronidazole-100mg + ofloxacin-50mg Bottle | Suspension,0,0.3987644,-0.09252925
source_1-149282,oflomacm suspension 60 ml,source_1,True,62.5,55.0,macleods pharmaceuticals ltd,60,Bottle | Suspension,metronidazole-100mg + ofloxacin-50mg,468,23,152,60.0,-0.10553393201303822,-0.11335437476748637,oflomacm suspension 60 ml metronidazole-100mg + ofloxacin-50mg Bottle | Suspension,0,0.40302777,-0.105262734
source_7-215030,oflomacm tablet,source_7,True,11.13,10.8,macleods pharmaceuticals pvt ltd,10.0 tablets in 1 strip,strip,ofloxacin (na) + metronidazole (na),512,57,153,10.0,-0.17267376310015486,-0.19691462891438016,oflomacm tablet ofloxacin (na) + metronidazole (na) strip,1,0.17600168,0.26409456
source_6-184569,oflomac m tablets,source_6,True,11.13,11.13,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(200.0 mg) + metronidazole(600.0 mg),531,38,151,10.0,-0.17267376310015486,-0.19629076276350968,oflomac m tablets ofloxacin(200.0 mg) + metronidazole(600.0 mg) STRIP,1,0.16148269,0.2224664
source_6-184570,oflomac mn suspension 30ml,source_6,True,29.73,29.73,macleods pharmaceuticals,30ml Suspension in Bottle,BOTTLE,metronidazole + ofloxacin,467,2,151,30.0,-0.1483638378865989,-0.1611273978962648,oflomac mn suspension 30ml metronidazole + ofloxacin BOTTLE,0,0.5120695,-0.005482125
source_6-184571,oflomac mn suspension 60ml,source_6,True,209.25,209.25,macleods pharmaceuticals,60ml Suspension in Bottle,BOTTLE,metronidazole + ofloxacin,467,2,151,60.0,0.0862661499810121,0.17825578817727297,oflomac mn suspension 60ml metronidazole + ofloxacin BOTTLE,0,0.5201974,-0.019519927
source_2-88897,oflomac mn syrup,source_2,True,44.41,36.42,macleods pharmaceuticals pvt ltd,100 ml,bottle,"ofloxacin 50mg/5ml,metronidazole 100mg/5ml",523,55,153,100.0,-0.12917729476106118,-0.14847992956498154,"oflomac mn syrup ofloxacin 50mg/5ml,metronidazole 100mg/5ml bottle",0,0.32206875,-0.025983935
source_1-149283,oflomac mn syrup 60 ml,source_1,True,72.5,63.8,macleods pharmaceuticals ltd,60,Bottle | Syrup,metronidazole-100mg + ofloxacin-50mg,468,24,152,60.0,-0.09246407974768556,-0.09671794407760709,oflomac mn syrup 60 ml metronidazole-100mg + ofloxacin-50mg Bottle | Syrup,0,0.27365997,-0.063404426
source_6-184572,oflomac od 100 mg strip of 10 tablets,source_6,True,34.37,30.25,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(100.0 mg),526,38,151,10.0,-0.14229942643547527,-0.16014433608277193,oflomac od 100 mg strip of 10 tablets ofloxacin(100.0 mg) STRIP,1,0.15004283,0.3185667
source_2-88898,oflomac od 100mg tablet,source_2,True,34.37,28.18,macleods pharmaceuticals pvt ltd,100,strip,ofloxacin 100mg,515,57,153,100.0,-0.14229942643547527,-0.16405767830186854,oflomac od 100mg tablet ofloxacin 100mg strip,1,0.11044417,0.3241876
source_7-215033,oflomac od 400mg tablet,source_7,True,52.11,50.5,macleods pharmaceuticals pvt ltd,5.0 tablets in 1 strip,strip,ofloxacin (400mg),510,57,153,5.0,-0.11911350851673964,-0.12186164046117466,oflomac od 400mg tablet ofloxacin (400mg) strip,1,0.11447688,0.31264138
source_6-184573,oflomac od tablets,source_6,True,52.11,45.86,macleods pharmaceuticals,5 Tablet(s) in Strip,STRIP,ofloxacin(400.0 mg),534,38,151,5.0,-0.11911350851673964,-0.130633576643111,oflomac od tablets ofloxacin(400.0 mg) STRIP,1,0.13530901,0.29301545
source_2-88901,oflomac oz 200 mg500 mg infusion,source_2,True,136.75,112.14,macleods pharmaceuticals pvt ltd,500,bottle,"ofloxacin 200mg,ornidazole 500mg",517,55,153,500.0,-0.008490278942794702,-0.005331005492520094,"oflomac oz 200 mg500 mg infusion ofloxacin 200mg,ornidazole 500mg bottle",0,0.37912524,0.054820716
source_6-184574,oflomac oz infusion 100ml,source_6,True,136.75,120.34,macleods pharmaceuticals,100ml Infusion in Vial,VIAL,ofloxacin(200.0 mg) + ornidazole(500.0 mg),532,51,151,100.0,-0.008490278942794702,0.010171123104867444,oflomac oz infusion 100ml ofloxacin(200.0 mg) + ornidazole(500.0 mg) VIAL,0,0.35390285,0.05582879
source_6-184575,oflomac oz strip of 10 tablets,source_6,True,179.3,154.2,macleods pharmaceuticals,10 Tablet(s) in Strip,STRIP,ofloxacin(200.0 mg) + ornidazole(500.0 mg),532,38,151,10.0,0.047121942446280894,0.074183571191153,oflomac oz strip of 10 tablets ofloxacin(200.0 mg) + ornidazole(500.0 mg) STRIP,1,0.13274884,0.23224285
source_2-88902,oflomac oz suspension,source_2,True,45.9,37.64,macleods pharmaceuticals pvt ltd,100 ml,bottle,"ofloxacin 50mg/5ml,ornidazole 125mg/5ml",524,55,153,100.0,-0.12722988677352365,-0.14617351531024828,"oflomac oz suspension ofloxacin 50mg/5ml,ornidazole 125mg/5ml bottle",0,0.39525703,-0.032152094
source_6-184576,oflomac oz syrup 30ml,source_6,True,45.9,40.39,macleods pharmaceuticals,30ml Suspension in Bottle,BOTTLE,ofloxacin + ornidazole,513,2,151,30.0,-0.12722988677352365,-0.140974630719661,oflomac oz syrup 30ml ofloxacin + ornidazole BOTTLE,0,0.37478828,-0.06612846
